memoryName,gen,latency,readUncached,write,price,perf_score,value_score,gen_numeric
Kingston 99U5711-001.A00G 4GB,DDR4,101,14500.0,6000.0,168.495,200.98039215686273,1.1857600056453743,4
Kingston 99U5713-001.A00G 4GB,DDR4,76,14200.0,6000.0,168.495,262.3376623376623,1.5477604787023942,4
Crucial Technology CT4G4SFS8213.C8FBD2 4GB,DDR4,24,12900.0,6000.0,168.495,756.0,4.460308563674444,4
Crucial Technology CT16G4SFDFD4A.M16FH 16GB,DDR4,27,11700.0,6000.0,168.495,632.1428571428571,3.7295664010316356,4
Apacer Technology 78.B1GS6.AUC0B 4GB,DDR4,28,11700.0,6000.0,168.495,610.3448275862069,3.6009606630650275,4
InnoDisk Corporation M4S0-4GSSNCIK 4GB,DDR4,85,11300.0,6000.0,168.495,201.1627906976744,1.1868361349755119,4
Virtium Technology Inc. VL4A�1G63A-N6SE-NI 8GB,DDR4,27,11100.0,6000.0,168.495,610.7142857142857,3.603140421335648,4
Samsung M386A4G40DM1-CRC 32GB,DDR4,35,10300.0,6000.0,168.495,452.77777777777777,2.671334126539295,4
Kingston 9965589-035.D00G 16GB,DDR4,36,10000.0,6000.0,168.495,432.43243243243245,2.551299049720832,4
Crucial Technology BLS8G4D240FSEK.8FBR 8GB,DDR4,25,12900.0,5900.0,168.495,723.0769230769231,4.2660663917928145,4
A-DATA Technology AO1P24HC8T1-BPGS 8GB,DDR4,74,12900.0,5900.0,168.495,250.66666666666666,1.4789030158215088,4
Apacer Technology GD2.11173T.001 4GB,DDR4,51,12500.0,5900.0,168.495,353.84615384615387,2.087649510877335,4
Crucial Technology CT8G4SFS8213.C8FH1 8GB,DDR4,30,12400.0,5900.0,168.495,590.3225806451613,3.4828318277539827,4
Samsung M386A4K40BB0-CRC 32GB,DDR4,30,11800.0,5900.0,168.495,570.9677419354839,3.368640620286639,4
Ramaxel Technology RMSA3270MB76H8F2400 2GB,DDR4,96,10500.0,5900.0,168.495,169.0721649484536,0.9975053243367273,4
Apacer Technology 78.CAGPP.ARC0B 8GB,DDR4,76,13800.0,5800.0,168.495,254.54545454545453,1.5017873951765806,4
DSL Memory D4SS12081SH21A-A 4GB,DDR4,28,13200.0,5800.0,168.495,655.1724137931035,3.8654379999003123,4
Kingston 9965690-002.A00G 8GB,DDR4,31,9700.0,5800.0,168.495,484.375,2.857753916044721,4
Samsung M393A2G40DBD-CP1???? 16GB,DDR4,34,9600.0,5800.0,168.495,440.0,2.5959467830909464,4
Hynix Semiconductor (Hyundai Electronics) HMA851U6AFR6N-UH 4GB,DDR4,122,9400.0,5800.0,168.495,123.57723577235772,0.7290907446966443,4
Samsung M393A2K40BB2-CTD 16GB,DDR4,65,8500.0,5800.0,110.48,216.66666666666666,1.9435474225571103,4
Kingston 9965640-016.A00G 32GB,DDR4,42,8300.0,5800.0,168.495,327.90697674418607,1.934611503254881,4
Kingston 9905665-011.A00G 4GB,DDR4,73,13600.0,5700.0,168.495,260.81081081081084,1.538752239362877,4
Apacer Technology 78.C2GF6.AU20B 8GB,DDR4,25,12300.0,5700.0,168.495,692.3076923076923,4.084531651716524,4
InnoDisk Corporation M4S0-4GSSNCSJ 4GB,DDR4,86,12100.0,5700.0,168.495,204.5977011494253,1.2071016911969397,4
Kingston 99U5713-003.A00G 4GB,DDR4,77,13600.0,5600.0,168.495,246.15384615384616,1.4522779206103198,4
A-DATA Technology AO1P26KC8T1-BPXS 8GB,DDR4,106,13100.0,5600.0,168.495,174.7663551401869,1.0311003577697684,4
Micron Technology TEAMGROUP-UD4-2133 16GB,DDR4,24,12600.0,5600.0,168.495,728.0,4.295111950205021,4
Kingston 9905713-008.A00G 4GB,DDR4,26,12200.0,5600.0,168.495,659.2592592592592,3.889549893856805,4
Samsung M393A2G40EB2-CTD 16GB,DDR4,44,8500.0,5600.0,107.99,313.3333333333333,2.8748814875982505,4
Samsung M393A2G40DB1-CRC 16GB,DDR4,81,8500.0,5600.0,169.99,171.9512195121951,1.0056214954804088,4
Hoodisk Electronics Co Ltd MD401GNSE-CB3M2 8GB,DDR4,77,13100.0,5500.0,168.495,238.46153846153845,1.4068942355912473,4
Samsung M391A1K43BB1-CRC 8GB,DDR4,26,12000.0,5500.0,168.495,648.1481481481482,3.8239956821625896,4
Samsung M471A1K1KBB0-CPB 8GB,DDR4,26,11700.0,5500.0,168.495,637.0370370370371,3.758441470468374,4
Panram International Corporation M424051 4GB,DDR4,97,11200.0,5500.0,168.495,170.40816326530611,1.0053875528204732,4
Heoriady M471A1K43CB1-CTD 8GB,DDR4,51,10500.0,5500.0,168.495,307.6923076923077,1.8153474007628996,4
Samsung M393A1G40DB0-B`B 8GB,DDR4,33,10400.0,5500.0,168.495,467.6470588235294,2.759061086306554,4
A-DATA Technology AO1P26KC8T1-BXPS 8GB,DDR4,85,12000.0,5400.0,168.495,202.32558139534885,1.1936964594551394,4
Crucial Technology CT4G4SFS824A.C8FBD2 4GB,DDR4,32,11700.0,5400.0,168.495,518.1818181818181,3.0572100544666103,4
Kingston 9905630-033.A00G 16GB,DDR4,30,11500.0,5400.0,168.495,545.1612903225806,3.2163856769968473,4
Samsung M471A1A43CB1-CRC 8GB,DDR4,27,11200.0,5400.0,168.495,592.8571428571429,3.497785438255659,4
Samsung M386A8K40CM2-CRC 64GB,DDR4,41,8200.0,5400.0,168.495,323.8095238095238,1.9104370265171466,4
I’M Intelligent Memory Ltd. PF4OUN-2400CH0-08G-A 8GB,DDR4,26,11800.0,5300.0,168.495,633.3333333333334,3.7365900665703022,4
Kingston 9965662-015.A00G 16GB,DDR4,31,10900.0,5300.0,168.495,506.25,2.9868137703177084,4
Samsung SF4721G4CKHH6DFSDS 8GB,DDR4,31,10400.0,5300.0,168.495,490.625,2.8946281601227173,4
Apacer Technology 78.B1GQB.4010B 4GB,DDR4,71,13500.0,5200.0,168.495,259.72222222222223,1.532329698352295,4
Essencore Limited IM48GU88N26-GIIHMB 8GB,DDR4,71,12900.0,5200.0,168.495,251.38888888888889,1.483164039581633,4
Ramaxel Technology RMSA3230KB78HAF2133 8GB,DDR4,29,11300.0,5200.0,168.495,550.0,3.244933478863683,4
Kingston MSI24D4D4S8MB-8 8GB,DDR4,29,10800.0,5100.0,168.495,530.0,3.1269358978140946,4
Apacer Technology 78.CAGPP.ARW0B 8GB,DDR4,72,11900.0,5000.0,168.495,231.5068493150685,1.3658624107794832,4
Hynix Semiconductor (Hyundai Electronics) HMA84GL7AMR4N-UH 32GB,DDR4,37,8800.0,5000.0,168.495,363.1578947368421,2.142587655900422,4
Micron Technology 36ADS2G72PZ-2G1A1 16GB,DDR4,94,5600.0,4900.0,168.495,110.52631578947368,0.6520918952740417,4
Corsair CMV8GX4M1L2400C16 8GB,DDR4,96,11000.0,4800.0,168.495,162.88659793814432,0.9610112271048958,4
Kingston 9905678-173.A00G 8GB,DDR4,38,10400.0,4700.0,168.495,387.1794871794872,2.284312145959982,4
Kingston 8ATF1G64HZ-2G3B2 8GB,DDR4,107,8500.0,4700.0,168.495,122.22222222222223,0.7210963286363741,4
Kingston 9965640-004.C00G 16GB,DDR4,59,7300.0,4700.0,168.495,200.0,1.1799758104958848,4
Colorful Technology Ltd BAPC08G2666D4S8 8GB,DDR4,79,7300.0,4700.0,168.495,150.0,0.8849818578719136,4
Samsung M393A2K43BB1-CRCA1 16GB,DDR4,56,7500.0,4400.0,168.495,208.7719298245614,1.231729135517634,4
Gloway International Co. Ltd. TYA4U2666D19321C 32GB,DDR4,91,6100.0,4300.0,168.495,113.04347826086956,0.6669428494107175,4
Apacer Technology 78.CAGR4.DFC0B 8GB,DDR4,72,9600.0,4200.0,168.495,189.04109589041096,1.1153196017015898,4
Nanya Technology NT8GA64D88AX3S-HR 8GB,DDR4,96,6800.0,4200.0,168.495,113.4020618556701,0.6690584492502439,4
Micron Technology 18ASF1G72PZ-2G1AV 8GB,DDR4,60,6400.0,4200.0,168.495,173.7704918032787,1.0252248845292116,4
Samsung M393A2K40BB0-CPB 16GB,DDR4,54,5300.0,4200.0,59.98,172.72727272727272,2.832523331047437,4
Hynix Semiconductor (Hyundai Electronics) HMA41GR7MFR8N-TFT1 8GB,DDR4,60,7800.0,2800.0,168.495,173.7704918032787,1.0252248845292116,4
Corsair CMW32GX4M4K4266C19 8GB,DDR4,186,3900.0,2000.0,168.495,31.550802139037433,0.18614591662902996,4
Kingston HP26D4S9D8MJ-16 16GB,DDR4,119,1800.0,2000.0,168.495,31.666666666666668,0.1868295033285151,4
Kingston 99U5701-036.A00G 16GB,DDR4,374,800.0,1000.0,168.495,4.8,0.028319419451901234,4
Corsair CMY8GX3M2A2666C10 4GB,DDR3,17,22800.0,15400.0,68.875,2122.222222222222,30.371695487974556,3
G Skill Intl F3-19200CL9-4GBZMD 4GB,DDR3,18,18900.0,14300.0,68.875,1747.3684210526317,25.007061481969686,3
Golden Empire CL9-9-9 2GB,DDR3,19,16300.0,14300.0,68.875,1530.0,21.89624329159213,3
Mushkin 996902 2GB,DDR3,15,20600.0,14000.0,68.875,2162.5,30.948121645796064,3
Patriot Memory (PDP Systems) 2400C9 Series 2GB,DDR3,18,18600.0,13900.0,109.99,1710.5263157894738,15.411535415708387,3
Golden Empire CL9-11-9 D3-2133 4GB,DDR3,19,18700.0,13500.0,68.875,1610.0,23.041144901610018,3
Corsair CMY16GX3M4A3000C12 4GB,DDR3,18,21500.0,13400.0,68.875,1836.842105263158,26.28754354580548,3
G Skill Intl F3-17600CL9-2GBXLD 2GB,DDR3,19,18400.0,13300.0,68.875,1585.0,22.683363148479426,3
Walton Chaintech AU2G733-24GH905 2GB,DDR3,19,17700.0,13300.0,68.875,1550.0,22.182468694096602,3
Avexir Technologies Corporation William Hemmens 4GB,DDR3,17,19300.0,13200.0,68.875,1805.5555555555557,25.839793281653748,3
Mushkin 99[2/7/4]083(F) 4GB,DDR3,19,18200.0,13200.0,68.875,1570.0,22.468694096601073,3
Crucial Technology BLE4G3D2001CE1TX0. 4GB,DDR3,21,15600.0,13200.0,68.875,1309.090909090909,18.734753618474546,3
Mushkin 993988 4GB,DDR3,23,14500.0,13200.0,76.49,1154.1666666666667,14.894394975695791,3
Corsair CM3X8GA2400C11Y2R 8GB,DDR3,20,19100.0,13100.0,68.875,1533.3333333333333,21.943947525342875,3
G Skill Intl F3-2400C10-4GTD 4GB,DDR3,28,19100.0,13100.0,68.875,1110.344827586207,15.890444759731048,3
Kingston 9905403-156.A00LF 2GB,DDR3,18,17700.0,13100.0,68.875,1621.0526315789473,23.19932209773091,3
Corsair CMD16GX3M4A2666C11 4GB,DDR3,25,18600.0,12900.0,369.99,1211.5384615384614,3.2656903462046456,3
Golden Empire CL9-10-9 D3-2133 4GB,DDR3,20,19500.0,12800.0,68.875,1538.095238095238,22.01209643070108,3
G Skill Intl F3-2666C10-4GTXD 4GB,DDR3,19,18000.0,12800.0,68.875,1540.0,22.039355992844364,3
Essencore Limited IMT41GU6MFR8C-R90 8GB,DDR3,20,17200.0,12800.0,68.875,1428.5714285714287,20.444671607462308,3
Golden Empire CL9-10-9DDR3-2200 2GB,DDR3,21,16700.0,12800.0,68.875,1340.909090909091,19.190112213368028,3
Mushkin 99[2/7/4]164(S/Y) 4GB,DDR3,21,16400.0,12800.0,68.875,1327.2727272727273,18.99495852984225,3
ISD Technology Limited IMT41GU6MFR8Y-AB1 8GB,DDR3,21,16200.0,12800.0,68.875,1318.1818181818182,18.8648560741584,3
Avexir Technologies Corporation DDR3-2800 CL12 8GB 8GB,DDR3,19,20100.0,12700.0,68.875,1640.0,23.470483005366727,3
Team Group Inc. Dark-2400 4GB,DDR3,27,17500.0,12700.0,68.875,1078.5714285714287,15.435727063634042,3
Mushkin 994084 4GB,DDR3,20,16700.0,12700.0,149.99,1400.0,9.272137227630969,3
Mushkin 99[2/7/4]164S 4GB,DDR3,20,15700.0,12700.0,68.875,1352.3809523809523,19.354289121730982,3
G Skill Intl F3-2666C11-8GTXD 8GB,DDR3,29,17900.0,12600.0,68.875,1016.6666666666666,14.54979129397734,3
Golden Empire CL10-12-12 D3-2400 4GB,DDR3,21,17100.0,12600.0,68.875,1350.0,19.32021466905188,3
Corsair CMD32GX3M4A2400C11 8GB,DDR3,30,16500.0,12600.0,289.99,938.7096774193549,3.2259173078777788,3
Corsair CMZ32GX3M4A2400C10 8GB,DDR3,22,16000.0,12600.0,68.875,1243.4782608695652,17.795753286147626,3
Panram International Corporation PUD32400C114G2LSK 4GB,DDR3,20,18900.0,12500.0,68.875,1495.2380952380952,21.398756282477212,3
Mushkin 994122R 8GB,DDR3,22,15800.0,12500.0,379.99,1230.4347826086957,3.2295723840748987,3
Corsair CMD16GX3M4A2666C10 4GB,DDR3,17,18600.0,12400.0,579.99,1722.2222222222222,2.9642889244603556,3
G Skill Intl F3-2600C10-4GTXD 4GB,DDR3,18,18300.0,12400.0,219.99,1615.7894736842106,7.3115954282284745,3
Mushkin 99[2/7/4]123(F/Y/R 8GB,DDR3,31,17700.0,12400.0,68.875,940.625,13.461538461538462,3
Panram International Corporation PUD32133C108G2PSB 8GB,DDR3,20,15400.0,12400.0,68.875,1323.8095238095239,18.945395689581737,3
Aquarius Production Company LLC 16G-D3-2400-MR 8GB,DDR3,20,18700.0,12300.0,68.875,1476.1904761904761,21.12616066104438,3
AMD R538G1601U2S 8GB,DDR3,19,18400.0,12300.0,68.875,1535.0,21.967799642218246,3
Samsung M391B1G73BH0-YH9 8GB,DDR3,19,18200.0,12300.0,68.875,1525.0,21.82468694096601,3
Essencore Limited IMT451U6MFR8Y-CC0 4GB,DDR3,19,17700.0,12300.0,68.875,1500.0,21.46690518783542,3
Mushkin 992084 (997084) 4GB,DDR3,20,17700.0,12300.0,89.99,1428.5714285714287,15.700312436217482,3
Kingston KHX2133C12S3/4G 4GB,DDR3,22,17300.0,12300.0,68.875,1286.9565217391305,18.417982422026913,3
Visipro. 4GB,DDR3,33,17300.0,12300.0,68.875,870.5882352941177,12.459223403135852,3
Mushkin 994093 4GB,DDR3,20,17000.0,12300.0,106.44,1395.2380952380952,12.986207141084282,3
Corsair CMD16GX3M4A2400C9 4GB,DDR3,28,16500.0,12300.0,469.99,993.1034482758621,2.108544657584794,3
DATARAM DTM64440 8GB,DDR3,21,16400.0,12300.0,68.875,1304.5454545454545,18.669702390632622,3
Patriot Memory (PDP Systems) 2133C9 Series 4GB,DDR3,22,16300.0,12300.0,242.11,1243.4782608695652,5.114879111799453,3
Mushkin 992122R (997122R) 8GB,DDR3,28,18600.0,12200.0,68.875,1062.0689655172414,15.199555857134046,3
Mushkin 992121R (997121R) 8GB,DDR3,21,18100.0,12200.0,68.875,1377.2727272727273,19.71052203610343,3
Team Group Inc. Tri-Xtreem-1866 2GB,DDR3,18,17900.0,12200.0,68.875,1584.2105263157894,22.672064777327932,3
G Skill Intl F3-2800C12-8GTXDG 8GB,DDR3,21,17400.0,12200.0,68.875,1345.4545454545455,19.25516344120995,3
Avexir Technologies Corporation DDR3-2400 CL11 8GB 8GB,DDR3,22,17000.0,12200.0,68.875,1269.5652173913043,18.169090767675193,3
G Skill Intl F3-17000CL9-2GBXL 2GB,DDR3,19,16800.0,12200.0,68.875,1450.0,20.75134168157424,3
Corsair CMZ16GX3M4A2133C9 4GB,DDR3,29,16700.0,12200.0,189.99,963.3333333333334,5.043894095676912,3
Golden Empire CL11-11-11 D3-2400 4GB,DDR3,31,15300.0,12200.0,68.875,859.375,12.298747763864043,3
Ramaxel Technology RMR1870ED48E8F1066 2GB,DDR3,23,13600.0,12200.0,68.875,1075.0,15.384615384615385,3
Corsair CMG4GX3M2A2000C8 2GB,DDR3,19,18400.0,12100.0,68.875,1525.0,21.82468694096601,3
Kingston 9905403-160.A02LF 4GB,DDR3,20,18300.0,12100.0,68.875,1447.6190476190477,20.717267228895135,3
Transcend Information TX2400KLU-4GK 2GB,DDR3,18,17900.0,12100.0,83.16,1578.9473684210527,18.761256754052432,3
Corsair CMY32GX3M4C2133C11 8GB,DDR3,21,16400.0,12100.0,68.875,1295.4545454545455,18.53959993494877,3
Avexir Technologies Corporation DDR3-2400 CL10 8GB 8GB,DDR3,22,16400.0,12100.0,68.875,1239.1304347826087,17.733530372559695,3
Avexir Technologies Corporation DDR3-2000 CL9 8GB 8GB,DDR3,20,16300.0,12100.0,68.875,1352.3809523809523,19.354289121730982,3
Corsair CMT6GX3M3A1866C9 2GB,DDR3,21,15100.0,12100.0,68.875,1236.3636363636363,17.693933973003737,3
Mushkin 994105 8GB,DDR3,22,14000.0,12100.0,294.99,1134.7826086956522,3.8338545514904294,3
Mushkin 992123 (997123) 8GB,DDR3,22,17500.0,12000.0,101.99,1282.608695652174,12.453720707371337,3
AMD R9316G2130U2K 8GB,DDR3,23,17400.0,12000.0,68.875,1225.0,17.531305903398927,3
Corsair CMD8GX3M2A2800C12 4GB,DDR3,20,17300.0,12000.0,68.875,1395.2380952380952,19.967629269954852,3
Essencore Limited IMT41GU6MFR8Y-CC0 8GB,DDR3,21,17300.0,12000.0,68.875,1331.8181818181818,19.060009757684174,3
Walton Chaintech AU4G833-21GKB05 4GB,DDR3,20,17200.0,12000.0,68.875,1390.4761904761904,19.89948036459664,3
Samsung HMT41GS6BFR8A-RD 8GB,DDR3,23,17000.0,12000.0,68.875,1208.3333333333333,17.2927847346452,3
G Skill Intl F3-17000CL9-4GBSR 4GB,DDR3,32,16900.0,12000.0,68.875,875.7575757575758,12.53320323087765,3
G Skill Intl F3-17600CL9-2GBXMD 2GB,DDR3,19,16200.0,12000.0,68.875,1410.0,20.178890876565294,3
Mushkin 994124R 8GB,DDR3,22,16100.0,12000.0,68.875,1221.7391304347825,17.48463871820798,3
Corsair CMD16GX3M4A2133C9 4GB,DDR3,29,15600.0,12000.0,319.99,920.0,2.8661329013364902,3
G Skill Intl F3-19200C11-4GBZHD 4GB,DDR3,32,15100.0,12000.0,68.875,821.2121212121212,11.752588496774544,3
G Skill Intl F3-2133C10-4GZL 4GB,DDR3,23,14300.0,12000.0,68.875,1095.8333333333333,15.682766845557541,3
Corsair CMX16GX3=4A1866C11 4GB,DDR3,25,13300.0,12000.0,68.875,973.0769230769231,13.925966698775285,3
Mushkin 994164 4GB,DDR3,20,19300.0,11900.0,68.875,1485.7142857142858,21.262458471760798,3
Essencore Limited IM38GU48C16-999HB 8GB,DDR3,27,18700.0,11900.0,68.875,1092.857142857143,15.640173779708665,3
Corsair CMY8GX3M2A2133C8 4GB,DDR3,19,18100.0,11900.0,99.99,1500.0,14.8529557381919,3
G Skill Intl F3-17066CL8-2GBPS 2GB,DDR3,19,17800.0,11900.0,68.875,1485.0,21.252236135957066,3
Mushkin 99[1/6/8/3]995(S) 4GB,DDR3,22,17800.0,11900.0,68.875,1291.304347826087,18.48020533561484,3
G Skill Intl F3-2400C9-4GTXD 4GB,DDR3,30,16900.0,11900.0,68.875,929.0322580645161,13.295631600207743,3
AMD R938G2401U2S 8GB,DDR3,22,16800.0,11900.0,68.875,1247.8260869565217,17.857976199735553,3
Wiliot 16G-D3-2400-MR 8GB,DDR3,34,16800.0,11900.0,68.875,820.0,11.735241502683364,3
Mushkin 991829 (996829) 2GB,DDR3,18,16700.0,11900.0,68.875,1505.2631578947369,21.542227662178703,3
Mushkin 994121 8GB,DDR3,32,16600.0,11900.0,206.99,863.6363636363636,4.15229753178693,3
Avexir Technologies Corporation DDR3-1866 CL8 4GB,DDR3,20,16500.0,11900.0,68.875,1352.3809523809523,19.354289121730982,3
Corsair CMG6GX3M3A1600C7 2GB,DDR3,23,14400.0,11900.0,68.875,1095.8333333333333,15.682766845557541,3
Mushkin 992164 (997164) 4GB,DDR3,21,18300.0,11800.0,52.99,1368.1818181818182,25.341393187290574,3
G Skill Intl F3-16000CL9-4GBFL 4GB,DDR3,20,18100.0,11800.0,68.875,1423.8095238095239,20.376522702104097,3
Avexir Technologies Corporation DDR3-2000 CL9 4GB 4GB,DDR3,19,17900.0,11800.0,68.875,1485.0,21.252236135957066,3
Avexir Technologies Corporation DDR3-2400 CL11 4GB 4GB,DDR3,21,17900.0,11800.0,68.875,1350.0,19.32021466905188,3
Wilk Elektronik S.A. GY1866D364L9AS/4G 4GB,DDR3,21,17800.0,11800.0,68.875,1345.4545454545455,19.25516344120995,3
Golden Empire CL10-11-11 D3-2133 4GB,DDR3,30,17800.0,11800.0,68.875,954.8387096774194,13.664954700213515,3
Apacer Technology 78.BAGFL.AFD0C 4GB,DDR3,22,17200.0,11800.0,68.875,1260.8695652173913,18.04464494049934,3
Corsair CMZ8GX3M2X2133C9 4GB,DDR3,30,17100.0,11800.0,97.99,932.258064516129,9.417699409194151,3
Hynix Semiconductor (Hyundai Electronics) HMT41GS6BFR8A-RD 8GB,DDR3,24,16300.0,11800.0,68.875,1124.0,16.08586762075134,3
Corsair CMD16GX3M4A2400C11 4GB,DDR3,28,15200.0,11800.0,198.82,931.0344827586207,4.659365843051851,3
Corsair CMT12GX3M3A2000C9 4GB,DDR3,29,15200.0,11800.0,173.99,900.0,5.143151037202125,3
G Skill Intl F3-2133C9-8GBZH 8GB,DDR3,30,14800.0,11800.0,68.875,858.0645161290323,12.279993075191875,3
Crucial Technology CT16G3S186DM.M16FA 16GB,DDR3,26,14700.0,11800.0,68.875,981.4814814814815,14.04624660438614,3
G Skill Intl F3-12800CL7-2GBECO 2GB,DDR3,33,14700.0,11800.0,68.875,779.4117647058823,11.15437230348311,3
A-DATA Technology DDR3 2800 2OZ 8GB,DDR3,19,17800.0,11700.0,68.875,1475.0,21.10912343470483,3
EVGA 16G-D3-2400-MR 8GB,DDR3,32,17800.0,11700.0,68.875,893.939393939394,12.793408142245353,3
Crucial Technology BL51264FN2001.Y16F 4GB,DDR3,19,17700.0,11700.0,68.875,1470.0,21.037567084078713,3
AMD R934G2130U2 4GB,DDR3,22,17700.0,11700.0,68.875,1278.2608695652175,18.293536594851055,3
Mushkin 992071 (997071) 8GB,DDR3,21,17500.0,11700.0,144.99,1327.2727272727273,9.091531798566526,3
AMD AG38G2130U2S 8GB,DDR3,22,17500.0,11700.0,68.875,1269.5652173913043,18.169090767675193,3
Kingston 9905403-459.A00LF 4GB,DDR3,19,17400.0,11700.0,68.875,1455.0,20.822898032200357,3
Mushkin 994052 4GB,DDR3,20,17100.0,11700.0,129.99,1371.4285714285713,10.469719607821752,3
Mushkin 991996 (996996) 4GB,DDR3,20,16800.0,11700.0,49.99,1357.142857142857,26.61586305438041,3
AMD R9316G2401U2K 8GB,DDR3,20,16600.0,11700.0,68.875,1347.6190476190477,19.286140216372775,3
Essencore Limited IMT41GU6MFR8Y-AB1 8GB,DDR3,27,16600.0,11700.0,68.875,1010.7142857142857,14.46460516227958,3
Corsair CMZ16GX3M4A2400C10 4GB,DDR3,21,16200.0,11700.0,134.99,1268.1818181818182,9.325552012514288,3
Mushkin 994083 4GB,DDR3,21,16100.0,11700.0,124.99,1263.6363636363637,10.029656033307118,3
Mushkin 99[2/7/4]122(F/R) 8GB,DDR3,21,16000.0,11700.0,68.875,1259.090909090909,18.019190112213366,3
Corsair CMX4GX3M2A2000C9 2GB,DDR3,19,15400.0,11700.0,68.875,1355.0,19.391771019677996,3
Corsair CMY32GX3M4A2400C10 8GB,DDR3,23,14600.0,11700.0,479.99,1095.8333333333333,2.278287143876865,3
Corsair CMZ64GX3M8A1866C9 8GB,DDR3,33,13700.0,11700.0,329.99,747.0588235294117,2.257043486296902,3
Mushkin 992057 (997057) 4GB,DDR3,23,12700.0,11700.0,68.875,1016.6666666666666,14.54979129397734,3
Avexir Technologies Corporation www.pcaxe.com 4GB,DDR3,18,19800.0,11600.0,68.875,1652.6315789473683,23.651256943790603,3
Aquarius Production Company LLC 08G-D3-2400-MR 4GB,DDR3,20,18400.0,11600.0,68.875,1428.5714285714287,20.444671607462308,3
ISD Technology Limited IMT451U6MFR8Y-AB1 4GB,DDR3,20,18300.0,11600.0,68.875,1423.8095238095239,20.376522702104097,3
G Skill Intl F3-2666C11-4GTXD 4GB,DDR3,28,18000.0,11600.0,68.875,1020.6896551724138,14.607365369193758,3
Transcend Information TX2133KLN-4GK 2GB,DDR3,20,17900.0,11600.0,68.875,1404.7619047619048,20.103927080671266,3
Panram International Corporation PUD32400C118G2LSK 8GB,DDR3,22,17500.0,11600.0,68.875,1265.2173913043478,18.106867854087266,3
Mushkin 992124 (997124) 8GB,DDR3,30,17100.0,11600.0,87.99,925.8064516129032,10.403488612348614,3
G Skill Intl F3-2400C11-4GSR 4GB,DDR3,31,17000.0,11600.0,68.875,893.75,12.790697674418604,3
Crucial Technology BLE8G3D21BCE1.16FN 8GB,DDR3,22,16900.0,11600.0,67.99,1239.1304347826087,17.961015143971718,3
Aquarius Production Company LLC 16G-D3-1866-MR 8GB,DDR3,21,16500.0,11600.0,68.875,1277.2727272727273,18.27939502358107,3
Avexir Technologies Corporation DDR3-2133 CL11 8GB 8GB,DDR3,23,16400.0,11600.0,68.875,1166.6666666666667,16.696481812760883,3
Mushkin 991997 (996997) 4GB,DDR3,21,16300.0,11600.0,79.99,1268.1818181818182,15.658498804566221,3
Apacer Technology 78.CAGH1.AFK0C 8GB,DDR3,22,16200.0,11600.0,68.875,1208.695652173913,17.297969977444193,3
Corsair CMZ16GX3M4A2400C9 4GB,DDR3,23,15300.0,11600.0,68.875,1120.8333333333333,16.040548598688133,3
Corsair CM3X8GA2133C9D8 8GB,DDR3,30,15300.0,11600.0,68.875,867.741935483871,12.41848923769404,3
G Skill Intl F3-19200C11-4GBXLD 4GB,DDR3,33,15300.0,11600.0,68.875,791.1764705882352,11.32274018730927,3
G Skill Intl F3-2133C10-8GZM 8GB,DDR3,34,14400.0,11600.0,68.875,742.8571428571429,10.631229235880399,3
G Skill Intl F3-2133C10-4GZM 4GB,DDR3,22,13900.0,11600.0,68.875,1108.695652173913,15.866842964921831,3
Mushkin 991981 (998981) 4GB,DDR3,33,13900.0,11600.0,160.99,750.0,4.629915426878202,3
Mushkin 999000 4GB,DDR3,23,13000.0,11600.0,139.26,1025.0,7.307856837302154,3
ISD Technology Limited IMT451U6MFR8W-TA2 4GB,DDR3,19,18300.0,11500.0,68.875,1490.0,21.323792486583184,3
G Skill Intl F3-2666C12-8GTXD 8GB,DDR3,28,18200.0,11500.0,68.875,1024.1379310344828,14.656714576522115,3
Mushkin 99[2/7/4]092(F/Y) 4GB,DDR3,21,17900.0,11500.0,68.875,1336.3636363636363,19.1250609855261,3
Corsair CMD8GX3M2A2400C10 4GB,DDR3,21,17100.0,11500.0,99.99,1300.0,12.872561639766314,3
Mushkin 994126S 4GB,DDR3,21,17100.0,11500.0,68.875,1300.0,18.6046511627907,3
Mushkin 994122 8GB,DDR3,23,17100.0,11500.0,234.99,1191.6666666666667,5.049648996426402,3
G Skill Intl F3-2400C11-8GXM 8GB,DDR3,34,17100.0,11500.0,68.875,817.1428571428571,11.694352159468439,3
Corsair CMY16GX3M4A2133C8 4GB,DDR3,20,17000.0,11500.0,68.875,1357.142857142857,19.42243802708919,3
Mushkin 99[2/7/4]170(F/R) 8GB,DDR3,22,16900.0,11500.0,68.875,1234.7826086956522,17.671307458971768,3
Avant Technology H641GU67G3186G 8GB,DDR3,25,16500.0,11500.0,68.875,1076.923076923077,15.412137057933123,3
